file	line_num	entity	context_before	word	context_after	group
059_五宗世家.tagged.md	83	幸臣	〗卒，子〖=齐〗立为〖;王〗。〖=齐〗有	幸臣	〘桑〙距。已而有罪，欲诛距，距亡，〖;王	minister_type
059_五宗世家.tagged.md	83	幸臣	之後，王〖=齐〗数上书告言汉〖;公〗卿及	幸臣	〖@所忠〗等。	minister_type
060_三王世家.tagged.md	11	子弟	之属，使〖;诸〗侯〖;王〗封君得推私恩分	子弟	户邑，锡号尊建〖%百有馀〗国。而家〖#皇	kin_relation
060_三王世家.tagged.md	17	先帝	'汉〗〖;太祖〗，〖;王〗子孙，广支辅。	先帝	〖^法〗则弗改，所以宣至尊也。臣请〖^令	ruler_subject
060_三王世家.tagged.md	44	子弟	故〖;王〗者壃土建国，封立	子弟	，所以襃亲亲，序骨肉，尊先祖，贵支体，广	kin_relation
060_三王世家.tagged.md	61	先帝	阳有武库敖仓，天下旻戹，汉国之大都也。	先帝	以来，无子王於雒阳者。去雒阳，馀尽可。”	ruler_subject
060_三王世家.tagged.md	64	侯王	::: 所谓“受此土”者，诸	侯王	始封者必受土於天子之社，归立之以为国社，	ruler_subject
060_三王世家.tagged.md	94	庶人	昭以骨肉之亲，不忍致法，宽赦旦妻子，免为	庶人	。传曰“〘兰〙根与白芷，渐之滫中，君子不	social_roles
060_三王世家.tagged.md	94	庶人	曰“〘兰〙根与白芷，渐之滫中，君子不近，	庶人	不服”者，所以渐然也。	social_roles
061_伯夷列传.tagged.md	6	王者	数十年，功用既兴，然後授政。示天下重器，	王者	大统,传天下若斯之难也。而说者曰尧让天下	ruler_subject
061_伯夷列传.tagged.md	23	烈士	疾没世而名不称焉。"贾子曰："贪夫徇财，	烈士	徇名，夸者死权，众庶冯生。""同明相照，	scholar_warrior
063_老子韩非列传.tagged.md	69	人主	然其喉下有逆鳞径尺，人有婴之，则必杀人。	人主	亦有逆鳞，说之者能无婴人主之逆鳞，则几矣	ruler_subject
063_老子韩非列传.tagged.md	69	人主	之，则必杀人。人主亦有逆鳞，说之者能无婴	人主	之逆鳞，则几矣。	ruler_subject
063_老子韩非列传.tagged.md	73	寡人	〗王见〖^孤愤〗、五蠹之书，曰："嗟乎，	寡人	得见此人与之游，死不恨矣！"〖@李斯〗曰	social_roles
065_孙子吴起列传.tagged.md	5	妇人	？"对曰："可。"〖@阖庐〗曰："可试以	妇人	乎？"曰："可。"於是许之，出宫中美女，	social_roles
065_孙子吴起列传.tagged.md	5	妇人	；左，视左手；右，视右手；後，即视背。"	妇人	曰："诺。"约束既布，乃设鈇钺，即三令五	social_roles
065_孙子吴起列传.tagged.md	5	妇人	布，乃设鈇钺，即三令五申之。於是鼓之右，	妇人	大笑。〖@孙子〗曰："约束不明，申令不熟	social_roles
065_孙子吴起列传.tagged.md	5	寡人	上观，见且斩爱姬，大骇。趣使使下令曰："	寡人	已知〖;将军〗能用兵矣。寡人非此二姬，食	social_roles
065_孙子吴起列传.tagged.md	5	寡人	使下令曰："寡人已知〖;将军〗能用兵矣。	寡人	非此二姬，食不甘味，原勿斩也。"〖@孙子	social_roles
066_伍子胥列传.tagged.md	21	父兄	@公子光〗谓〖=吴〗王曰："彼〖@伍胥〗	父兄	为戮於〖=楚〗，而劝王伐〖=楚〗者，欲以	kin_relation
066_伍子胥列传.tagged.md	51	谋臣	〖@得意〗，外倚诸侯，自以为〖#先王〗之	谋臣	，今不见用，常鞅鞅怨望。原王早图之。"〖	minister_type
066_伍子胥列传.tagged.md	69	王者	怨毒之於人甚矣哉！	王者	尚不能行之於臣下，况同列乎！向令〖@伍子	ruler_subject
066_伍子胥列传.tagged.md	69	丈夫	岂尝须臾忘〖=郢〗邪？故隐忍就功名，非烈	丈夫	孰能致此哉？〖@白公〗如不自立为君者，其	social_roles
067_仲尼弟子列传.tagged.md	63	壮士	夫〗，辞〖@孔子〗。〖@孔子〗曰：“蒲多	壮士	，又难治。然吾语汝：恭以敬，可以执勇；宽	scholar_warrior
067_仲尼弟子列传.tagged.md	95	王者	[41] 说曰：“臣闻之，	王者	不绝世，霸者〖;无彊〗敌，〖%千钧〗之重	ruler_subject
067_仲尼弟子列传.tagged.md	95	王者	。夫勇者不避难，仁者不穷约，智者不失时，	王者	不绝世，以立其义。今存〖=越〗示诸侯以仁	ruler_subject
067_仲尼弟子列传.tagged.md	99	寡人	说，以告〖@子贡〗曰：“〖=越〗王欲身从	寡人	伐〖=齐〗，可乎？”〖@子贡〗曰：“不可	social_roles
067_仲尼弟子列传.tagged.md	175	童子	“言尔志。”曰：“春服既成，冠者五六人，	童子	六七人，浴乎沂，风乎舞雩，咏而归。”〖@	moral_type
068_商君列传.tagged.md	5	庶子	将柰〖^社稷〗何？”公叔曰：“座之〖@中	庶子	〗〖@公孙鞅〗，年虽少，有奇才，原王举国	kin_relation
068_商君列传.tagged.md	5	寡人	既去，而谓左右曰：“公叔病甚，悲乎，欲令	寡人	以国听〖@公孙鞅〗也，岂不悖哉！”	social_roles
068_商君列传.tagged.md	29	童子	五羖〗〖;大夫〗死，〖=秦国〗男女流涕，	童子	不歌谣，舂者不相杵。此〖@五羖〗〖;大夫	moral_type
068_商君列传.tagged.md	29	寡人	君又左建外易，非所以为教也。君又南面而称	寡人	，日绳〖=秦〗之贵公子。诗曰：“相鼠有体	social_roles
068_商君列传.tagged.md	29	宾客	之教，畜百姓之怨，〖=秦〗王〖%一旦〗捐	宾客	而不立朝，〖=秦国〗之所以收君者，岂其微	guest_retainer
068_商君列传.tagged.md	29	父兄	鄙，劝〖=秦〗王显岩穴之士，养老存孤，敬	父兄	，序有功，尊有德，可以少安。君尚将贪〖=	kin_relation
069_苏秦列传.tagged.md	9	辩士	理未明，不可以并兼。”方诛〖@商鞅〗，疾	辩士	，弗用。	scholar_warrior
069_苏秦列传.tagged.md	19	寡人	〗彊国也。子必欲〖^合从〗以安〖=燕〗，	寡人	请以国从。”	social_roles
069_苏秦列传.tagged.md	21	布衣	@肃侯〗曰：“天〖;下卿〗相〖#人臣〗及	布衣	之士，皆高贤君之行义，皆原奉教〖=陈〗忠	social_roles
069_苏秦列传.tagged.md	21	宾客	日久〗矣。虽然，奉阳君妒而君不任事，是以	宾客	游士莫敢自尽於前者。今奉阳君捐馆舍，君乃	guest_retainer
069_苏秦列传.tagged.md	23	父兄	魏〗、〖=中山〗皆可使致汤沐之奉，而贵戚	父兄	皆可以受封侯。夫割地包利，〖^五伯〗之所	kin_relation
069_苏秦列传.tagged.md	41	寡人	[17] 〖=赵〗王曰：“	寡人	年少，立国日浅，未尝得闻〖^社稷〗之长计	social_roles
069_苏秦列传.tagged.md	41	寡人	计也。〖@今上〗客有意存〔天下〕，安诸侯	寡人	敬以国从。”乃饰〖*车〗〖%百乘〗，〖*	social_roles
069_苏秦列传.tagged.md	49	寡人	作色，攘臂瞋目，按〖*剑〗仰天太息曰；“	寡人	虽不肖，必不能事〖=秦〗。今主君诏以〖=	social_roles
069_苏秦列传.tagged.md	53	忠臣	亏矣。凡群臣之言事〖=秦〗者，皆奸人，非	忠臣	也。夫为〖#人臣〗，割其主之地以求外交，	minister_type
069_苏秦列传.tagged.md	57	寡人	[25] 〖=魏〗王曰：“	寡人	不肖，未尝得闻明教。今主君以〖=赵〗王之	social_roles
069_苏秦列传.tagged.md	67	寡人	[29] 〖=齐〗王曰：“	寡人	不敏，僻远守海，穷道东境之国也，未尝得闻	social_roles
069_苏秦列传.tagged.md	79	寡人	[35] 〖=楚〗王曰：“	寡人	之国西与〖=秦〗接境，〖=秦〗有举〖=巴	social_roles
069_苏秦列传.tagged.md	79	寡人	反人以入於〖=秦〗，故谋未发而国已危矣。	寡人	自料以〖=楚〗当〖=秦〗，不见胜也；内与	social_roles
069_苏秦列传.tagged.md	79	寡人	=秦〗，不见胜也；内与群臣谋，不足恃也。	寡人	卧不安席，食不甘味，心摇摇然如县旌而无所	social_roles
069_苏秦列传.tagged.md	79	寡人	薄。今主君欲一〔天下〕，收诸侯，存危国，	寡人	谨奉〖^社稷〗以从。”	social_roles
069_苏秦列传.tagged.md	85	王者	〖*车〗骑辎重，诸侯各发使送之甚众，疑於	王者	。〖=周〗〖@显王〗闻之恐惧，除道，使人	ruler_subject
069_苏秦列传.tagged.md	105	寡人	闻者，非忠臣也。”王曰：“夫〖=齐〗者固	寡人	之雠，所欲伐也，直患国敝力不足也。子能以	social_roles
069_苏秦列传.tagged.md	105	寡人	敝力不足也。子能以〖=燕〗伐〖=齐〗，则	寡人	举国委子。”对曰：“凡〔天下〕〖'战国〗	social_roles
069_苏秦列传.tagged.md	105	忠臣	燕〗也。王自虑之，此则计过，无以闻者，非	忠臣	也。”王曰：“夫〖=齐〗者固寡人之雠，所	minister_type
069_苏秦列传.tagged.md	105	质子	王怨〖@苏秦〗，欲囚〖@苏厉〗。〖=燕〗	质子	为谢，已遂委质为〖=齐〗臣。	kin_relation
069_苏秦列传.tagged.md	107	质子	〗婚，而欲得〖=燕〗权，乃使苏〖=代〗侍	质子	於〖=齐〗。〖=齐〗使〖=代〗报〖=燕〗	kin_relation
069_苏秦列传.tagged.md	119	辩士	得穷〖=齐〗，不惮以国为功。然则王何不使	辩士	以此言说〖=秦〗王曰：“〖=燕〗、〖=赵	scholar_warrior
069_苏秦列传.tagged.md	119	辩士	〖=秦〗王闻若说，必若刺心然。则王何不使	辩士	以此若言说〖=秦〗？〖=秦〗必取，〖=齐	scholar_warrior
069_苏秦列传.tagged.md	129	寡人	〗巴，乘〖'夏〗水而下汉，四日而至五渚。	寡人	积甲宛东下随，智者不及谋，勇土不及怒，寡	social_roles
069_苏秦列传.tagged.md	129	寡人	人积甲宛东下随，智者不及谋，勇土不及怒，	寡人	如射隼矣。王乃欲待〔天下〕之攻〖=函谷〗	social_roles
069_苏秦列传.tagged.md	135	寡人	〖=齐〗。曰：‘〖=宋〗王无道，为木人以	寡人	，射其面。寡人地绝兵远，不能攻也。王苟能	social_roles
069_苏秦列传.tagged.md	135	寡人	‘〖=宋〗王无道，为木人以寡人，射其面。	寡人	地绝兵远，不能攻也。王苟能破〖=宋〗有之	social_roles
069_苏秦列传.tagged.md	135	寡人	绝兵远，不能攻也。王苟能破〖=宋〗有之，	寡人	如自得之。’已得〖=安邑〗，塞女戟，因以	social_roles
069_苏秦列传.tagged.md	137	寡人	=齐〗委於〔天下〕。曰：‘〖=齐〗王四与	寡人	约，四欺寡人，必率〔天下〕以攻寡人者三。	social_roles
069_苏秦列传.tagged.md	137	寡人	天下〕。曰：‘〖=齐〗王四与寡人约，四欺	寡人	，必率〔天下〕以攻寡人者三。有〖=齐〗无	social_roles
069_苏秦列传.tagged.md	137	寡人	王四与寡人约，四欺寡人，必率〔天下〕以攻	寡人	者三。有〖=齐〗无〖=秦〗，有〖=秦〗无	social_roles
069_苏秦列传.tagged.md	139	寡人	楚〗，则以〖=南阳〗委於〖=楚〗。曰：‘	寡人	固与〖=韩〗且绝矣。残均陵，塞鄳戹，苟	social_roles
069_苏秦列传.tagged.md	139	寡人	绝矣。残均陵，塞鄳戹，苟利於〖=楚〗，	寡人	如自有之。’〖=魏〗弃与国而合於〖=秦〗	social_roles
070_张仪列传.tagged.md	21	王者	，欲富国者务广其地，欲彊兵者务富其民，欲	王者	务博其德，三资者备而王随之矣。〖;今王〗	ruler_subject
070_张仪列传.tagged.md	23	寡人	[9] 〖@惠王〗曰：“善，	寡人	请听子。”卒起兵伐蜀，〖%十月〗，取之，	social_roles
070_张仪列传.tagged.md	43	人主	谈士莫不日夜搤腕瞋目切齿以言从之便，以说	人主	。人主贤其辩而牵其说，岂得无眩哉。	ruler_subject
070_张仪列传.tagged.md	43	人主	不日夜搤腕瞋目切齿以言从之便，以说人主。	人主	贤其辩而牵其说，岂得无眩哉。	ruler_subject
070_张仪列传.tagged.md	53	寡人	三月〗。〖=楚〗王闻之，曰：“〖@仪〗以	寡人	绝〖=齐〗未甚邪？”乃使勇士至〖=宋〗，	social_roles
070_张仪列传.tagged.md	53	勇士	“〖@仪〗以寡人绝〖=齐〗未甚邪？”乃使	勇士	至〖=宋〗，借〖=宋〗之〖*符〗，北骂〖	scholar_warrior
070_张仪列传.tagged.md	83	人主	夫不顾〖^社稷〗之长利而听须臾之说，诖误	人主	，无过此者。	ruler_subject
070_张仪列传.tagged.md	89	父兄	〗曰：“〔天下〕彊国无过〖=齐〗者，大臣	父兄	〖'殷〗众富乐。然而为大王计者，皆为一时	kin_relation
070_张仪列传.tagged.md	89	王者	为一时之说，不顾〖%百世〗之利。从人说大	王者	，必曰‘〖=齐〗西有彊〖=赵〗，南有〖=	ruler_subject
070_张仪列传.tagged.md	103	寡人	阳君专权擅势，蔽欺〖#先王〗，独擅绾事，	寡人	居属〖;师傅〗，不与国谋计。〖#先王〗弃	social_roles
070_张仪列传.tagged.md	103	寡人	;师傅〗，不与国谋计。〖#先王〗弃群臣，	寡人	年幼，奉祀之日新，心固窃疑焉，以为一从不	social_roles
070_张仪列传.tagged.md	111	寡人	[49] 〖=燕〗王曰：“	寡人	〖~蛮夷〗僻处，虽大男子裁如婴兒，言不足	social_roles
070_张仪列传.tagged.md	125	寡人	：“善。今韩〖=魏〗相攻，期年不解，或谓	寡人	救之便，或曰勿救便，寡人不能决，原子为子	social_roles
070_张仪列传.tagged.md	125	寡人	，期年不解，或谓寡人救之便，或曰勿救便，	寡人	不能决，原子为子〖;主计〗之馀，为寡人计	social_roles
070_张仪列传.tagged.md	125	寡人	，寡人不能决，原子为子〖;主计〗之馀，为	寡人	计之。”〖=陈〗轸对曰：“亦尝有以夫卞〖	social_roles
071_樗里子甘茂列传.tagged.md	33	寡人	@秦武王〗〖%三年〗，谓〖@甘茂〗曰："	寡人	欲容〖*车〗通〖=三川〗，以窥〖=周〗室	social_roles
071_樗里子甘茂列传.tagged.md	33	寡人	〖*车〗通〖=三川〗，以窥〖=周〗室，而	寡人	死不朽矣。"〖@甘茂〗曰："请之〖=魏〗	social_roles
071_樗里子甘茂列传.tagged.md	49	寡人	〗於〖=秦〗。"〖=楚〗王问於范蜎曰："	寡人	欲置相於〖=秦〗，孰可？"对曰："臣不足	social_roles
071_樗里子甘茂列传.tagged.md	49	寡人	对曰："臣不足以识之。"〖=楚〗王曰："	寡人	欲相〖@甘茂〗，可乎？"对曰："不可。夫	social_roles
073_白起王翦列传.tagged.md	39	寡人	，自驰如〖=频阳〗，见谢〖@王翦〗曰："	寡人	以不用〖;将军〗计，〖@李信〗果辱〖=秦	social_roles
074_孟子荀卿列传.tagged.md	6	庶人	曰"放於利而行，多怨"。自〖#天子〗至於	庶人	，好利之弊何以异哉！	social_roles
074_孟子荀卿列传.tagged.md	28	寡人	"子之称〖@淳于〗先生，管、晏不及，及见	寡人	，寡人未有得也。岂寡人不足为言邪？何故哉	social_roles
074_孟子荀卿列传.tagged.md	28	寡人	称〖@淳于〗先生，管、晏不及，及见寡人，	寡人	未有得也。岂寡人不足为言邪？何故哉？"客	social_roles
074_孟子荀卿列传.tagged.md	28	寡人	，管、晏不及，及见寡人，寡人未有得也。岂	寡人	不足为言邪？何故哉？"客以谓髡。髡曰："	social_roles
074_孟子荀卿列传.tagged.md	28	寡人	〖@淳于〗先生之来，人有献善〖*马〗者，	寡人	未及视，会先生至。後先生之来，人有献讴者	social_roles
074_孟子荀卿列传.tagged.md	28	寡人	生之来，人有献讴者，未及试，亦会先生来。	寡人	虽屏人，然私心在彼，有之。"後〖@淳于髡	social_roles
074_孟子荀卿列传.tagged.md	36	宾客	，〖=高门〗大屋，尊宠之。览〔天下〕诸侯	宾客	，言〖=齐〗能致〔天下〕贤士也。	guest_retainer
075_孟尝君列传.tagged.md	11	宾客	文窃怪之。”於是婴乃〖^礼〗文，使主家待	宾客	。宾客日进，名声闻於诸侯。诸侯皆使人请〖	guest_retainer
075_孟尝君列传.tagged.md	11	宾客	之。”於是婴乃〖^礼〗文，使主家待宾客。	宾客	日进，名声闻於诸侯。诸侯皆使人请〖=薛〗	guest_retainer
075_孟尝君列传.tagged.md	19	宾客	〖@孟尝君〗。〖@孟尝君〗将入〖=秦〗，	宾客	莫欲其行，谏，不听。苏〖=代〗谓曰：“今	guest_retainer
075_孟尝君列传.tagged.md	49	宾客	收债。”〖@孟尝君〗乃进冯驩而请之曰：“	宾客	不知文不肖，幸临文者三〖%千馀人〗，邑入	guest_retainer
075_孟尝君列传.tagged.md	49	宾客	肖，幸临文者三〖%千馀人〗，邑入不足以奉	宾客	，故出息钱於〖=薛〗。〖=薛〗岁不入，民	guest_retainer
075_孟尝君列传.tagged.md	57	宾客	## 感叹	宾客	去复来	guest_retainer
075_孟尝君列传.tagged.md	59	宾客	。非好朝而恶暮，所期物忘其中。今君失位，	宾客	皆去，不足以怨士而徒绝宾客之路。原君遇客	guest_retainer
075_孟尝君列传.tagged.md	59	宾客	中。今君失位，宾客皆去，不足以怨士而徒绝	宾客	之路。原君遇客如故。”〖@孟尝君〗再拜曰	guest_retainer
075_孟尝君列传.tagged.md	65	子弟	吾尝过〖=薛〗，其俗闾里率多暴桀	子弟	，与邹、〖=鲁〗殊。问其故，曰：“〖@孟	kin_relation
076_平原君虞卿列传.tagged.md	5	宾客	〖=赵〗之诸公子也。〔诸子〕中胜最贤，喜	宾客	，宾客盖至者〖%数千人〗。〖@平原君〗相	guest_retainer
076_平原君虞卿列传.tagged.md	5	宾客	〗之诸公子也。〔诸子〕中胜最贤，喜宾客，	宾客	盖至者〖%数千人〗。〖@平原君〗相〖@赵	guest_retainer
076_平原君虞卿列传.tagged.md	35	寡人	昌〗与〖@虞卿〗曰：“军战不胜，尉复死，	寡人	使束甲而趋之，何如？”〖@楼昌〗曰：“无	social_roles
076_平原君虞卿列传.tagged.md	43	长者	而妇人为之自杀者〖%二人〗，若是者必其於	长者	薄而於妇人厚也。’故从母言之，是为贤母；	social_roles
076_平原君虞卿列传.tagged.md	43	妇人	人也，逐於〖=鲁〗，而是人不随也。今死而	妇人	为之自杀者〖%二人〗，若是者必其於长者薄	social_roles
076_平原君虞卿列传.tagged.md	43	妇人	自杀者〖%二人〗，若是者必其於长者薄而於	妇人	厚也。’故从母言之，是为贤母；从妻言之，	social_roles
076_平原君虞卿列传.tagged.md	51	寡人	请为从。”对曰：“〖=魏〗过。”王曰：“	寡人	固未之许。”对曰：“王过。”王曰：“〖=	social_roles
076_平原君虞卿列传.tagged.md	51	寡人	”王曰：“〖=魏〗请从，卿曰〖=魏〗过，	寡人	未之许，又曰寡人过，然则从终不可乎？”对	social_roles
076_平原君虞卿列传.tagged.md	51	寡人	〗请从，卿曰〖=魏〗过，寡人未之许，又曰	寡人	过，然则从终不可乎？”对曰：“臣闻小国之	social_roles
076_平原君虞卿列传.tagged.md	61	义士	笑姬从戮，	义士	增气。	scholar_warrior
077_魏公子列传.tagged.md	13	隐士	[4] 〖=魏〗有	隐士	曰〖@侯嬴〗，年七十，家贫，为〖=大梁〗	scholar_warrior
077_魏公子列传.tagged.md	13	宾客	颜色愈和。当是时，〖=魏〗〖#将相〗宗室	宾客	满堂，待公子举酒。巿人皆观公子执辔。从骑	guest_retainer
077_魏公子列传.tagged.md	19	宾客	公子姊邪？”公子患之，数请〖=魏〗王，及	宾客	辩士说王万端。〖=魏〗王畏〖=秦〗，终不	guest_retainer
077_魏公子列传.tagged.md	19	宾客	能得之於王，计不独生而令〖=赵〗亡，乃请	宾客	，约〖*车〗骑〖%百馀〗乘，欲以客往赴〖	guest_retainer
077_魏公子列传.tagged.md	19	辩士	姊邪？”公子患之，数请〖=魏〗王，及宾客	辩士	说王万端。〖=魏〗王畏〖=秦〗，终不听公	scholar_warrior
077_魏公子列传.tagged.md	29	忠臣	〗，於〖=赵〗则有功矣，於〖=魏〗则未为	忠臣	也。公子乃自骄而功之，窃为公子不取也。”	minister_type
077_魏公子列传.tagged.md	31	处士	[11] 公子闻〖=赵〗有	处士	毛公藏於博徒，〖=薛〗公藏於卖浆家，公子	scholar_warrior
077_魏公子列传.tagged.md	33	宾客	诫门下：“有敢为〖=魏〗王使通者，死。”	宾客	皆背〖=魏〗之〖=赵〗，莫敢劝公子归。毛	guest_retainer
077_魏公子列传.tagged.md	41	宾客	子将〗。公子自知再以毁废，乃谢病不朝，与	宾客	为长夜饮，饮醇酒，多近妇女。日夜为乐饮者	guest_retainer
078_春申君列传.tagged.md	7	先帝	其二垂，此从生民已来，万乘之地未尝有也。	先帝	〖@文王〗、〖@庄王〗之身，〖%三世〗不	ruler_subject
078_春申君列传.tagged.md	37	宾客	，〖=魏〗有〖@信陵君〗，方争下士，招致	宾客	，以相倾夺，辅国持权。	guest_retainer
078_春申君列传.tagged.md	55	妇人	〗〖@考烈王〗无子，〖@春申君〗患之，求	妇人	宜子者进之，甚众，卒无子。〖=赵〗人〖@	social_roles
079_范睢蔡泽列传.tagged.md	17	辩士	，因言曰：“〖=魏〗有张禄先生，〔天下〕	辩士	也。曰‘〖=秦〗王之国危於累卵，〖@得臣	scholar_warrior
079_范睢蔡泽列传.tagged.md	19	辩士	称帝，後去之。数困三〖=晋〗。厌〔天下〕	辩士	，无所信。	scholar_warrior
079_范睢蔡泽列传.tagged.md	37	寡人	无人。〖=秦〗王跽而请曰：“先生何以幸教	寡人	？”〖@范睢〗曰：“唯唯。”有间，〖=秦	social_roles
079_范睢蔡泽列传.tagged.md	37	寡人	若是者三。〖=秦〗王跽曰：“先生卒不幸教	寡人	邪？”〖@范睢〗曰：“非敢然也。臣闻昔者	social_roles
079_范睢蔡泽列传.tagged.md	39	寡人	而大王之计有所失也。”〖=秦〗王跽曰：“	寡人	原闻失计。”	social_roles
079_范睢蔡泽列传.tagged.md	41	寡人	欲亲〖=魏〗久矣，而〖=魏〗多变之国也，	寡人	不能亲。请问亲〖=魏〗柰何？”对曰：“王	social_roles
079_范睢蔡泽列传.tagged.md	41	寡人	地而赂之；不可，因举兵而伐之。”王曰：“	寡人	敬闻命矣。”乃拜〖@范睢〗为〖;客卿〗，	social_roles
079_范睢蔡泽列传.tagged.md	65	布衣	@平原君〗曰；“寡人闻君之高义，原与君为	布衣	之友，君幸过寡人，寡人原与君为〖%十日〗	social_roles
079_范睢蔡泽列传.tagged.md	65	寡人	必报其仇，乃详为好书遗〖@平原君〗曰；“	寡人	闻君之高义，原与君为布衣之友，君幸过寡人	social_roles
079_范睢蔡泽列传.tagged.md	65	寡人	寡人闻君之高义，原与君为布衣之友，君幸过	寡人	，寡人原与君为〖%十日〗之饮。”〖@平原	social_roles
079_范睢蔡泽列传.tagged.md	65	寡人	君之高义，原与君为布衣之友，君幸过寡人，	寡人	原与君为〖%十日〗之饮。”〖@平原君〗畏	social_roles
079_范睢蔡泽列传.tagged.md	73	勇士	利则士勇，倡优拙则思虑远。夫以远思虑而御	勇士	，吾恐〖=楚〗之图〖=秦〗也。夫物不素具	scholar_warrior
079_范睢蔡泽列传.tagged.md	77	人主	黄金〗之〖*印〗，结〖*紫绶〗於要，揖让	人主	之前，食肉〔富贵〕，〖%四十三年〗足矣。	ruler_subject
079_范睢蔡泽列传.tagged.md	83	忠臣	吴〗，〖@申生〗孝而〖=晋国〗乱。是皆有	忠臣	孝子，而国家灭乱者，何也？无〔明君〕贤父	minister_type
079_范睢蔡泽列传.tagged.md	85	忠臣	：“未知何如也。”〖@蔡泽〗曰：“今主亲	忠臣	，不过〖@秦孝公〗、〖=楚〗〖@悼王〗、	minister_type
079_范睢蔡泽列传.tagged.md	85	忠臣	〗曰：“不若。”〖@蔡泽〗曰：“今主之亲	忠臣	不忘旧故不若〖@孝公〗、〖@悼王〗、〖@	minister_type
079_范睢蔡泽列传.tagged.md	89	辩士	客新有从〖=山东〗来者曰〖@蔡泽〗，其人	辩士	，明於〖'三王〗之事，〖^五伯〗之业，世	scholar_warrior
079_范睢蔡泽列传.tagged.md	97	辩士	是言也！〖@范睢〗、〖@蔡泽〗世所谓一切	辩士	，然游说诸侯至白首无所遇者，非计策之拙，	scholar_warrior
080_乐毅列传.tagged.md	21	寡人	;将军〗且休，计事。〖;将军〗过听，以与	寡人	有隙，遂捐〖=燕〗归〖=赵〗。〖;将军〗	social_roles
080_乐毅列传.tagged.md	23	幸臣	之以罪，臣恐侍御者不察〖#先王〗之所以畜	幸臣	之理，又不白臣之所以事〖#先王〗之心，故	minister_type
080_乐毅列传.tagged.md	27	宾客	以身得察於〖=燕〗。〖#先王〗过举，厕之	宾客	之中，立之群臣之上，不谋父兄，以为亚卿。	guest_retainer
080_乐毅列传.tagged.md	27	父兄	〗过举，厕之宾客之中，立之群臣之上，不谋	父兄	，以为亚卿。臣窃不自知，自以为奉令承教，	kin_relation
080_乐毅列传.tagged.md	39	忠臣	13] 臣闻古之〔君子〕，交绝不出恶声；	忠臣	去国，不絜其名。臣虽不佞，数奉教於〔君子	minister_type
080_乐毅列传.tagged.md	49	寡人	二子不失忠圣之名。何者？其忧患之尽矣。今	寡人	虽愚，不若纣之暴也；〖=燕〗民虽乱，不若	social_roles
080_乐毅列传.tagged.md	49	寡人	之甚也。室有语，不相尽，以告邻里。二者，	寡人	不为君取也。”	social_roles
080_乐毅列传.tagged.md	65	义士		义士	慷慨，〔明君〕轼闾。	scholar_warrior
